location_code,PSC_Code,FisheryID,FisheryName,Gear
1M1        04  FFE,1M1,198,SE AK Net,3
1M1        04  FFE,1M1,198,SE AK Net,6
1M1        04  FFE,1M1,199,SE AK Sport,4
1M1        04  MBA,1M1   ,195,SE AK  Trl,1
1M1        04  MBA,1M1,198,SE AK Net,2
1M1        04  MBA,1M1,198,SE AK Net,3
1M1        04  MBA,1M1,198,SE AK Net,6
1M1        04  MBA,1M1,199,SE AK Sport,4
1M1        04  MRA,1M1   ,195,SE AK  Trl,1
1M1        04  MRA,1M1,198,SE AK Net,2
1M1        04  MRA,1M1,198,SE AK Net,3
1M1        04  MRA,1M1,198,SE AK Net,6
1M1        04  MRA,1M1,199,SE AK Sport,4
6MOSFSPB,6MOSF,7,So Cal Spt,4
6MOSFSPB,6MOSF,8,So Cal Trl,1
1M1        04  TFB,1M1   ,195,SE AK  Trl,1
1M1        04  TFB,1M1,198,SE AK Net,2
1M1        04  TFB,1M1,198,SE AK Net,3
1M1        04  TFB,1M1,198,SE AK Net,6
1M1        04  TFB,1M1,199,SE AK Sport,4
6MOSFTIB SCI NET,6MOSF,7,So Cal Spt,4
6MOSFTIB SCI NET,6MOSF,8,So Cal Trl,1
6MOSFTRS,6MOSF,7,So Cal Spt,4
6MOSFTRS,6MOSF,8,So Cal Trl,1
6MOSFVAL,6MOSF,7,So Cal Spt,4
6MOSFVAL,6MOSF,8,So Cal Trl,1
1M1        05  DT,1M1   ,195,SE AK  Trl,1
1M1        05  DT,1M1,198,SE AK Net,2
1M1        05  DT,1M1,198,SE AK Net,3
1M1        05  DT,1M1,198,SE AK Net,6
1M1        05  DT,1M1,199,SE AK Sport,4
1M1        05  FF,1M1   ,195,SE AK  Trl,1
1M1        05  FF,1M1,198,SE AK Net,2
1M1        05  FF,1M1,198,SE AK Net,3
1M1        05  FF,1M1,198,SE AK Net,6
1M1        05  FF,1M1,199,SE AK Sport,4
2MN26P011,2MN26P011,188,Cen BC Spt,4
1M1        06  DT,1M1   ,195,SE AK  Trl,1
1M1        06  DT,1M1,198,SE AK Net,2
1M1        06  DT,1M1,198,SE AK Net,3
1M1        06  DT,1M1,198,SE AK Net,6
1M1        06  DT,1M1,199,SE AK Sport,4
1M1        06  FF,1M1   ,195,SE AK  Trl,1
1M1        06  FF,1M1,198,SE AK Net,2
1M1        06  FF,1M1,198,SE AK Net,3
1M1        06  FF,1M1,198,SE AK Net,6
1M1        06  FF,1M1,199,SE AK Sport,4
1M1        06  FFA,1M1   ,195,SE AK  Trl,1
1M1        06  FFA,1M1,198,SE AK Net,2
1M1        06  FFA,1M1,198,SE AK Net,3
1M1        06  FFA,1M1,198,SE AK Net,6
1M1        06  FFA,1M1,199,SE AK Sport,4
1M1        12  FF,1M1   ,195,SE AK  Trl,1
1M1        12  FF,1M1,198,SE AK Net,2
1M1        12  FF,1M1,198,SE AK Net,3
1M1        12  FF,1M1,198,SE AK Net,6
1M1        12  FF,1M1,199,SE AK Sport,4
1M1        14  FF,1M1   ,195,SE AK  Trl,1
1M1        14  FF,1M1,198,SE AK Net,2
1M1        14  FF,1M1,198,SE AK Net,3
1M1        14  FF,1M1,198,SE AK Net,6
1M1        14  FF,1M1,199,SE AK Sport,4
1M1        16  DT,1M1   ,195,SE AK  Trl,1
1M1        16  DT,1M1,198,SE AK Net,2
1M1        16  DT,1M1,198,SE AK Net,3
1M1        16  DT,1M1,198,SE AK Net,6
1M1        16  DT,1M1,199,SE AK Sport,4
1M1        16  FF,1M1   ,195,SE AK  Trl,1
1M1        16  FF,1M1,198,SE AK Net,2
1M1        16  FF,1M1,198,SE AK Net,3
1M1        16  FF,1M1,198,SE AK Net,6
1M1        16  FF,1M1,199,SE AK Sport,4
1M1        16  MBB,1M1   ,195,SE AK  Trl,1
1M1        16  MBB,1M1,198,SE AK Net,2
1M1        16  MBB,1M1,198,SE AK Net,3
1M1        16  MBB,1M1,198,SE AK Net,6
1M1        16  MBB,1M1,199,SE AK Sport,4
1M1        27  MB,1M1   ,195,SE AK  Trl,1
1M1        27  MB,1M1,198,SE AK Net,2
1M1        27  MB,1M1,198,SE AK Net,3
1M1        27  MB,1M1,198,SE AK Net,6
1M1        27  MB,1M1,199,SE AK Sport,4
1M1        42  FF,1M1   ,195,SE AK  Trl,1
1M1        42  FF,1M1,198,SE AK Net,2
1M1        42  FF,1M1,198,SE AK Net,3
1M1        42  FF,1M1,198,SE AK Net,6
1M1        42  FF,1M1,199,SE AK Sport,4
1M1        42  MB,1M1   ,195,SE AK  Trl,1
1M1        42  MB,1M1,198,SE AK Net,2
1M1        42  MB,1M1,198,SE AK Net,3
1M1        42  MB,1M1,198,SE AK Net,6
1M1        42  MB,1M1,199,SE AK Sport,4
1M1        EC  FF,1M1   ,195,SE AK  Trl,1
1M1        EC  FF,1M1,198,SE AK Net,2
1M1        EC  FF,1M1,198,SE AK Net,3
1M1        EC  FF,1M1,198,SE AK Net,6
1M1        EC  FF,1M1,199,SE AK Sport,4
1M1  001,1M1,198,SE AK Net,2
1M1  001,1M1,198,SE AK Net,3
1M1  001,1M1,198,SE AK Net,6
1M1  001,1M1,199,SE AK Sport,4
2MN12M083       000,2MN12,179,Cen BC Net,2
1M104    NE110,1M1,198,SE AK Net,2
1M104    NE110,1M1,198,SE AK Net,3
1M104    NE110,1M1,198,SE AK Net,6
1M104    NE110,1M1,199,SE AK Sport,4
1M1  001 00,1M1,198,SE AK Net,2
1M1  001 00,1M1,198,SE AK Net,3
1M1  001 00,1M1,198,SE AK Net,6
1M1  001 00,1M1,199,SE AK Sport,4
1M103FF,1M1,198,SE AK Net,2
1M103FF,1M1,198,SE AK Net,3
1M103FF,1M1,198,SE AK Net,6
1M103FF,1M1,199,SE AK Sport,4
3F10208  030358AH,3F102,103,Skag R Net,2
3F10208  030384 R,3F102,103,Skag R Net,2
1M104    NE11250,1M1,198,SE AK Net,2
1M104    NE11250,1M1,198,SE AK Net,3
1M104    NE11250,1M1,198,SE AK Net,6
1M104    NE11250,1M1,199,SE AK Sport,4
1M104    NW11421,1M1,198,SE AK Net,2
1M104    NW11421,1M1,198,SE AK Net,3
1M104    NW11421,1M1,198,SE AK Net,6
1M104    NW11421,1M1,199,SE AK Sport,4
1M104DT  NE11215,1M1,198,SE AK Net,2
1M104DT  NE11215,1M1,198,SE AK Net,3
1M104DT  NE11215,1M1,198,SE AK Net,6
1M104DT  NE11215,1M1,199,SE AK Sport,4
1M104MS  NE11131,1M1,198,SE AK Net,2
1M104MS  NE11131,1M1,198,SE AK Net,3
1M104MS  NE11131,1M1,198,SE AK Net,6
1M104MS  NE11131,1M1,199,SE AK Sport,4
3F10308  070219 R55,3F10308  070219,114,Snoh R Net,2
3F10308  070219 R55,3F10308  070219,117,Snoh R Spt,4
1M106    SE10124,1M1,198,SE AK Net,2
1M106    SE10124,1M1,198,SE AK Net,3
1M106    SE10124,1M1,198,SE AK Net,6
1M106    SE10124,1M1,199,SE AK Sport,4
1M106    SE10151,1M1,198,SE AK Net,2
1M106    SE10151,1M1,198,SE AK Net,3
1M106    SE10151,1M1,198,SE AK Net,6
1M106    SE10151,1M1,199,SE AK Sport,4
1M106    SE10630,1M1,198,SE AK Net,2
1M106    SE10630,1M1,198,SE AK Net,3
1M106    SE10630,1M1,198,SE AK Net,6
1M106    SE10630,1M1,199,SE AK Sport,4
1M106DT  SE10190,1M1,198,SE AK Net,2
1M106DT  SE10190,1M1,198,SE AK Net,3
1M106DT  SE10190,1M1,198,SE AK Net,6
1M106DT  SE10190,1M1,199,SE AK Sport,4
1M106MBF,1M1,198,SE AK Net,2
1M106MBF,1M1,198,SE AK Net,3
1M106MBF,1M1,198,SE AK Net,6
1M106MBF,1M1,199,SE AK Sport,4
1M106MS  SE10140,1M1,198,SE AK Net,2
1M106MS  SE10140,1M1,198,SE AK Net,3
1M106MS  SE10140,1M1,198,SE AK Net,6
1M106MS  SE10140,1M1,199,SE AK Sport,4
1M106MS  SW104,1M1,198,SE AK Net,2
1M106MS  SW104,1M1,198,SE AK Net,3
1M106MS  SW104,1M1,198,SE AK Net,6
1M106MS  SW104,1M1,199,SE AK Sport,4
3F10412  140127AR,3F10412  14,165,12C-D TSpt,4
3F10412  140132 R,3F10412  14,165,12C-D TSpt,4
3F10412  140138 R,3F10412  14,165,12C-D TSpt,4
3F10412  146020 H,3F10412  14,165,12C-D TSpt,4
3F10412  150381 R,3F10412  1503,163,1212B TSpt,4
1M112,1M1,198,SE AK Net,2
1M112,1M1,198,SE AK Net,3
1M112,1M1,198,SE AK Net,6
1M112,1M1,199,SE AK Sport,4
3F10412  150382 R,3F10412  1503,163,1212B TSpt,4
1M114MS  NW18160,1M1,198,SE AK Net,2
1M114MS  NW18160,1M1,198,SE AK Net,3
1M114MS  NW18160,1M1,198,SE AK Net,6
1M114MS  NW18160,1M1,199,SE AK Sport,4
1M116MS  NE11533,1M1,198,SE AK Net,2
1M116MS  NE11533,1M1,198,SE AK Net,3
1M116MS  NE11533,1M1,198,SE AK Net,6
1M116MS  NE11533,1M1,199,SE AK Sport,4
1M104MB,1M1,198,SE AK Net,2
1M104MB,1M1,198,SE AK Net,3
1M104MB,1M1,198,SE AK Net,6
1M104MB,1M1,199,SE AK Sport,4
3F10412  150383 R,3F10412  1503,163,1212B TSpt,4
1M104TFF NE11143,1M1,198,SE AK Net,2
1M104TFF NE11143,1M1,198,SE AK Net,3
1M104TFF NE11143,1M1,198,SE AK Net,6
1M104TFF NE11143,1M1,199,SE AK Sport,4
3F10412  150384 R,3F10412  1503,163,1212B TSpt,4
3F10412  150385 R,3F10412  1503,163,1212B TSpt,4
1M133    NE11140,1M1,198,SE AK Net,2
1M133    NE11140,1M1,198,SE AK Net,3
1M133    NE11140,1M1,198,SE AK Net,6
1M133    NE11140,1M1,199,SE AK Sport,4
3F10412  150386 R,3F10412  1503,163,1212B TSpt,4
1M142FF,1M1,198,SE AK Net,2
1M142FF,1M1,198,SE AK Net,3
1M142FF,1M1,198,SE AK Net,6
1M142FF,1M1,199,SE AK Sport,4
3F10412  150387 R,3F10412  1503,163,1212B TSpt,4
3F10412  150388 R,3F10412  1503,163,1212B TSpt,4
3F10412  150389 H,3F10412  1503,163,1212B TSpt,4
2MS27P024BARN RK 02,2MS27,190,WC VI  Spt,4
3F10412  160438 R,3F10412  1604,165,12C-D TSpt,4
3F10412  150389 R,3F10412  1503,163,1212B TSpt,4
3F10412  150408 R,3F10412  1504,165,12C-D TSpt,4
1M1        GB  FF,1M1   ,195,SE AK  Trl,1
1M1        GB  FF,1M1,198,SE AK Net,2
1M1        GB  FF,1M1,198,SE AK Net,3
1M1        GB  FF,1M1,198,SE AK Net,6
1M1        GB  FF,1M1,199,SE AK Sport,4
2MN09M061       000,2MN09,178,No BC  Net,2
1M152    SE10280,1M1,198,SE AK Net,2
1M152    SE10280,1M1,198,SE AK Net,3
1M152    SE10280,1M1,198,SE AK Net,6
1M152    SE10280,1M1,199,SE AK Sport,4
1M106MB  SE10147,1M1,198,SE AK Net,2
1M106MB  SE10147,1M1,198,SE AK Net,3
1M106MB  SE10147,1M1,198,SE AK Net,6
1M106MB  SE10147,1M1,199,SE AK Sport,4
1M167    NE10910,1M1,198,SE AK Net,2
1M167    NE10910,1M1,198,SE AK Net,3
1M167    NE10910,1M1,198,SE AK Net,6
1M167    NE10910,1M1,199,SE AK Sport,4
1M183    SW10380,1M1,198,SE AK Net,2
1M183    SW10380,1M1,198,SE AK Net,3
1M183    SW10380,1M1,198,SE AK Net,6
1M183    SW10380,1M1,199,SE AK Sport,4
3F10412  160398 R,3F10412  1603,165,12C-D TSpt,4
1M106MB  SE10180,1M1,198,SE AK Net,2
1M106MB  SE10180,1M1,198,SE AK Net,3
1M106MB  SE10180,1M1,198,SE AK Net,6
1M106MB  SE10180,1M1,199,SE AK Sport,4
1M106MB  SE10195,1M1,198,SE AK Net,2
1M106MB  SE10195,1M1,198,SE AK Net,3
1M106MB  SE10195,1M1,198,SE AK Net,6
1M106MB  SE10195,1M1,199,SE AK Sport,4
3F10412  150417 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150412 H,3F10412  1504,165,12C-D TSpt,4
3F10412  150421 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150421AR,3F10412  1504,165,12C-D TSpt,4
3F10412  150422 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150412 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150420 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150420 S,3F10412  1504,165,12C-D TSpt,4
1M189    NE11150,1M1,198,SE AK Net,2
1M189    NE11150,1M1,198,SE AK Net,3
1M189    NE11150,1M1,198,SE AK Net,6
1M189    NE11150,1M1,199,SE AK Sport,4
1M1AH    SE,1M1,198,SE AK Net,2
1M1AH    SE,1M1,198,SE AK Net,3
1M1AH    SE,1M1,198,SE AK Net,6
1M1AH    SE,1M1,199,SE AK Sport,4
3F10412  150429 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150422 R02,3F10412  1504,165,12C-D TSpt,4
3F10412  150424 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150434 R,3F10412  1504,165,12C-D TSpt,4
1M1DF    SW150,1M1,198,SE AK Net,2
1M1DF    SW150,1M1,198,SE AK Net,3
1M1DF    SW150,1M1,198,SE AK Net,6
1M1DF    SW150,1M1,199,SE AK Sport,4
6MO      PPPS,6MO      PPPS,7,So Cal Spt,4
6MO      PPPS,6MO      PPPS,8,So Cal Trl,1
1M1ECMS,1M1,198,SE AK Net,2
1M1ECMS,1M1,198,SE AK Net,3
1M1ECMS,1M1,198,SE AK Net,6
1M1ECMS,1M1,199,SE AK Sport,4
3F10412  150510 R,3F10412  1505,165,12C-D TSpt,4
3F10412  150514 R,3F10412  1505,165,12C-D TSpt,4
3F10412  150493 R,3F10412  1504,165,12C-D TSpt,4
1M1ECMS  NW11393,1M1,198,SE AK Net,2
1M1ECMS  NW11393,1M1,198,SE AK Net,3
1M1ECMS  NW11393,1M1,198,SE AK Net,6
1M1ECMS  NW11393,1M1,199,SE AK Sport,4
3F10412  150516 R,3F10412  1505,165,12C-D TSpt,4
6MO      CVPP,6MO      CVPP,4,Ft Brg Trl,1
3F10412  160001 R02,3F10412  160001,161,Skok R Net,2
3F10412  160001 R02,3F10412  1600,166,Skok R Spt,4
3F10412  160001 R05,3F10412  160001,161,Skok R Net,2
3F10412  160001 R05,3F10412  1600,166,Skok R Spt,4
3F10412  160001 S,3F10412  160001,161,Skok R Net,2
3F10412  160001 S,3F10412  1600,166,Skok R Spt,4
3F10412  160001 S02,3F10412  160001,161,Skok R Net,2
3F10412  160001 S02,3F10412  1600,166,Skok R Spt,4
3F10412  160005 H,3F10412  1600,166,Skok R Spt,4
3F10412  160007 R,3F10412  1600,166,Skok R Spt,4
1M106    SE10240,1M1,198,SE AK Net,2
1M106    SE10240,1M1,198,SE AK Net,3
1M106    SE10240,1M1,198,SE AK Net,6
1M106    SE10240,1M1,199,SE AK Sport,4
3F10412  160035 R,3F10412  1600,166,Skok R Spt,4
3F10412  160036 R,3F10412  1600,166,Skok R Spt,4
3F10412  160037 R,3F10412  1600,166,Skok R Spt,4
3F10412  160011 R,3F10412  1600,166,Skok R Spt,4
3F10412  160012 R,3F10412  1600,166,Skok R Spt,4
3F10412  160016 R,3F10412  1600,166,Skok R Spt,4
1M1        04  MBC,1M1   ,195,SE AK  Trl,1
1M1        04  MBC,1M1,198,SE AK Net,2
1M1        04  MBC,1M1,198,SE AK Net,3
1M1        04  MBC,1M1,198,SE AK Net,6
1M1        04  MBC,1M1,199,SE AK Sport,4
3F10412  160053 R,3F10412  1600,166,Skok R Spt,4
3F10412  160066 R,3F10412  1600,166,Skok R Spt,4
3F10412  160045 R,3F10412  1600,166,Skok R Spt,4
3F10412  160047 R,3F10412  1600,166,Skok R Spt,4
3F10412  160071 R,3F10412  1600,166,Skok R Spt,4
3F10412  160105 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160077 R,3F10412  1600,166,Skok R Spt,4
3F10412  160128 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160134 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160136 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160138 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160143 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160217 H,3F10412  1602,165,12C-D TSpt,4
3F10412  160220 R,3F10412  1602,165,12C-D TSpt,4
1M1        06  MBC,1M1   ,195,SE AK  Trl,1
1M1        06  MBC,1M1,198,SE AK Net,2
1M1        06  MBC,1M1,198,SE AK Net,3
1M1        06  MBC,1M1,198,SE AK Net,6
1M1        06  MBC,1M1,199,SE AK Sport,4
1M1        06  MBD,1M1   ,195,SE AK  Trl,1
1M1        06  MBD,1M1,198,SE AK Net,2
1M1        06  MBD,1M1,198,SE AK Net,3
1M1        06  MBD,1M1,198,SE AK Net,6
1M1        06  MBD,1M1,199,SE AK Sport,4
1M1        06  MBF,1M1   ,195,SE AK  Trl,1
1M1        06  MBF,1M1,198,SE AK Net,2
1M1        06  MBF,1M1,198,SE AK Net,3
1M1        06  MBF,1M1,198,SE AK Net,6
1M1        06  MBF,1M1,199,SE AK Sport,4
3F10412  160217 S,3F10412  1602,165,12C-D TSpt,4
3F10412  160225 R,3F10412  1602,165,12C-D TSpt,4
3F10412  160226 R,3F10412  1602,165,12C-D TSpt,4
3F10412  160230 H,3F10412  1602,165,12C-D TSpt,4
1M1        07  FF,1M1   ,195,SE AK  Trl,1
1M1        07  FF,1M1,198,SE AK Net,2
1M1        07  FF,1M1,198,SE AK Net,3
1M1        07  FF,1M1,198,SE AK Net,6
1M1        07  FF,1M1,199,SE AK Sport,4
1M1        07  MBC,1M1   ,195,SE AK  Trl,1
1M1        07  MBC,1M1,198,SE AK Net,2
1M1        07  MBC,1M1,198,SE AK Net,3
1M1        07  MBC,1M1,198,SE AK Net,6
1M1        07  MBC,1M1,199,SE AK Sport,4
3F10412  150423 R,3F10412  1504,165,12C-D TSpt,4
3F10412  160230 S,3F10412  1602,165,12C-D TSpt,4
3F10412  160243 R,3F10412  1602,165,12C-D TSpt,4
3F10412  160243 S,3F10412  1602,165,12C-D TSpt,4
3F10412  160248 R,3F10412  1602,165,12C-D TSpt,4
3F10412  160251 S,3F10412  1602,165,12C-D TSpt,4
3F10412  160253 R,3F10412  1602,165,12C-D TSpt,4
3F10412  150430 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150431 R,3F10412  1504,165,12C-D TSpt,4
1M1        16  MB,1M1   ,195,SE AK  Trl,1
1M1        16  MB,1M1,198,SE AK Net,2
1M1        16  MB,1M1,198,SE AK Net,3
1M1        16  MB,1M1,198,SE AK Net,6
1M1        16  MB,1M1,199,SE AK Sport,4
1M1        16  MBA,1M1   ,195,SE AK  Trl,1
1M1        16  MBA,1M1,198,SE AK Net,2
1M1        16  MBA,1M1,198,SE AK Net,3
1M1        16  MBA,1M1,198,SE AK Net,6
1M1        16  MBA,1M1,199,SE AK Sport,4
3F10412  150432 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150436 R,3F10412  1504,165,12C-D TSpt,4
3F10412  160266 R,3F10412  1602,165,12C-D TSpt,4
3F10412  150437 R,3F10412  1504,165,12C-D TSpt,4
3F10412  160280 R,3F10412  1602,165,12C-D TSpt,4
3F10412  160303 R,3F10412  1603,165,12C-D TSpt,4
3F10412  160306 R,3F10412  1603,165,12C-D TSpt,4
3F10412  160309 R,3F10412  1603,165,12C-D TSpt,4
3F10412  150390 R,3F10412  1503,163,1212B TSpt,4
3F10412  150391 R,3F10412  1503,163,1212B TSpt,4
3F10412  160318 R,3F10412  1603,165,12C-D TSpt,4
3F10412  160326 R,3F10412  1603,165,12C-D TSpt,4
3F10412  160334 R,3F10412  1603,165,12C-D TSpt,4
3F10412  160351AR,3F10412  1603,165,12C-D TSpt,4
3F10412  160366 R,3F10412  1603,165,12C-D TSpt,4
3F10412  150425 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150426 R,3F10412  1504,165,12C-D TSpt,4
3F10412  160442 R,3F10412  1604,165,12C-D TSpt,4
3F10412  150427 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150428 R,3F10412  1504,165,12C-D TSpt,4
3F10412  160449 R,3F10412  1604,165,12C-D TSpt,4
3F10412  160488 R,3F10412  1604,165,12C-D TSpt,4
3F10412  160489 R,3F10412  1604,165,12C-D TSpt,4
3F10412  150433 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150435 R,3F10412  1504,165,12C-D TSpt,4
3F10412  160490 R,3F10412  1604,165,12C-D TSpt,4
3F10412  160497 R,3F10412  1604,165,12C-D TSpt,4
6MO      FRPP,6MO      FRPP,7,So Cal Spt,4
6MO      FRPP,6MO      FRPP,8,So Cal Trl,1
3F10412  150437AR,3F10412  1504,165,12C-D TSpt,4
3F10412  150438 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150446 S,3F10412  1504,165,12C-D TSpt,4
3F10412  150448 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150503 H01,3F10412  1505,165,12C-D TSpt,4
3F10412  170076 S,3F10412  170076,164,12A Tb Spt,4
1M1NE110 14,1M1NE,197,NE AK  Trl,1
1M1NE110 14,1M1,198,SE AK Net,2
1M1NE110 14,1M1,198,SE AK Net,3
1M1NE110 14,1M1,198,SE AK Net,6
1M1NE110 14,1M1,199,SE AK Sport,4
1M1NE109 1099995,1M1NE,197,NE AK  Trl,1
1M1NE109 1099995,1M1,198,SE AK Net,2
1M1NE109 1099995,1M1,198,SE AK Net,3
1M1NE109 1099995,1M1,198,SE AK Net,6
1M1NE109 1099995,1M1,199,SE AK Sport,4
2MN25,2MN25,187,No BC  Spt,4
3F10412  160001 R03,3F10412  160001,161,Skok R Net,2
3F10412  160001 R03,3F10412  1600,166,Skok R Spt,4
1M104    NW11425,1M1,198,SE AK Net,2
1M104    NW11425,1M1,198,SE AK Net,3
1M104    NW11425,1M1,198,SE AK Net,6
1M104    NW11425,1M1,199,SE AK Sport,4
1M104FF,1M1,198,SE AK Net,2
1M104FF,1M1,198,SE AK Net,3
1M104FF,1M1,198,SE AK Net,6
1M104FF,1M1,199,SE AK Sport,4
1M104MS  NE11155,1M1,198,SE AK Net,2
1M104MS  NE11155,1M1,198,SE AK Net,3
1M104MS  NE11155,1M1,198,SE AK Net,6
1M104MS  NE11155,1M1,199,SE AK Sport,4
1M105    NE11016,1M1,198,SE AK Net,2
1M105    NE11016,1M1,198,SE AK Net,3
1M105    NE11016,1M1,198,SE AK Net,6
1M105    NE11016,1M1,199,SE AK Sport,4
1M1NE111 00,1M1NE,197,NE AK  Trl,1
1M1NE111 00,1M1,198,SE AK Net,2
1M1NE111 00,1M1,198,SE AK Net,3
1M1NE111 00,1M1,198,SE AK Net,6
1M1NE111 00,1M1,199,SE AK Sport,4
3F10510  080028 S,3F10510  08,128,L WaSm Spt,4
3F10510  080028 S03,3F10510  08,128,L WaSm Spt,4
3F10412  160145 R,3F10412  1601,165,12C-D TSpt,4
5M2222403O2403  11,5M2222403,18,Newprt Trl,1
3F10510  080049 R,3F10510  08,128,L WaSm Spt,4
3F10510  080057 R02,3F10510  08,128,L WaSm Spt,4
3F10510  080059 R,3F10510  08,128,L WaSm Spt,4
3F10510  080060 H,3F10510  08,128,L WaSm Spt,4
3F10510  080060 R,3F10510  08,128,L WaSm Spt,4
3F10412  160153 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160161 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160165 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160169 R,3F10412  1601,165,12C-D TSpt,4
3F10510  080061 R,3F10510  08,128,L WaSm Spt,4
3F10412  160182 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160183 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160184 R,3F10412  1601,165,12C-D TSpt,4
1M1NE111 0099999,1M1NE,197,NE AK  Trl,1
1M1NE111 0099999,1M1,198,SE AK Net,2
1M1NE111 0099999,1M1,198,SE AK Net,3
1M1NE111 0099999,1M1,198,SE AK Net,6
1M1NE111 0099999,1M1,199,SE AK Sport,4
3F10412  160193 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160196 R,3F10412  1601,165,12C-D TSpt,4
3F10412  160200 R,3F10412  1602,165,12C-D TSpt,4
1M105MS  NE11031,1M1,198,SE AK Net,2
1M105MS  NE11031,1M1,198,SE AK Net,3
1M105MS  NE11031,1M1,198,SE AK Net,6
1M105MS  NE11031,1M1,199,SE AK Sport,4
3F10510  080070 H02,3F10510  08,128,L WaSm Spt,4
3F10510  080070 R,3F10510  08,128,L WaSm Spt,4
1M1NE111 17,1M1NE,197,NE AK  Trl,1
1M1NE111 17,1M1,198,SE AK Net,2
1M1NE111 17,1M1,198,SE AK Net,3
1M1NE111 17,1M1,198,SE AK Net,6
1M1NE111 17,1M1,199,SE AK Sport,4
3F10510  080073 R,3F10510  08,128,L WaSm Spt,4
3F10510  080076 R,3F10510  08,128,L WaSm Spt,4
3F10510  080077 R,3F10510  08,128,L WaSm Spt,4
3F10412  160230 R,3F10412  1602,165,12C-D TSpt,4
1M1NE111 20,1M1NE,197,NE AK  Trl,1
1M1NE111 20,1M1,198,SE AK Net,2
1M1NE111 20,1M1,198,SE AK Net,3
1M1NE111 20,1M1,198,SE AK Net,6
1M1NE111 20,1M1,199,SE AK Sport,4
1M1NE111 32,1M1NE,197,NE AK  Trl,1
1M1NE111 32,1M1,198,SE AK Net,2
1M1NE111 32,1M1,198,SE AK Net,3
1M1NE111 32,1M1,198,SE AK Net,6
1M1NE111 32,1M1,199,SE AK Sport,4
3F10510  080156 R,3F10510  08,128,L WaSm Spt,4
3F10510  080162 R,3F10510  08,128,L WaSm Spt,4
3F10412  160375 R,3F10412  1603,165,12C-D TSpt,4
3F10510  080338 R,3F10510  08,128,L WaSm Spt,4
3F10510  080341 R,3F10510  08,128,L WaSm Spt,4
3F10510  080342 R,3F10510  08,128,L WaSm Spt,4
3F10510  080352 R,3F10510  08,128,L WaSm Spt,4
3F10510  080355 R,3F10510  08,128,L WaSm Spt,4
3F10510  080368 R,3F10510  08,128,L WaSm Spt,4
3F10510  080230 R,3F10510  08,128,L WaSm Spt,4
3F10510  080235 R,3F10510  08,128,L WaSm Spt,4
3F10412  160491 R,3F10412  1604,165,12C-D TSpt,4
3F10412  160492 R,3F10412  1604,165,12C-D TSpt,4
3F10412  160494 R,3F10412  1604,165,12C-D TSpt,4
2MN26P012PR HARD 16,2MN26P012,186,JStrBC Spt,4
3F10412  160495 R,3F10412  1604,165,12C-D TSpt,4
3F10412  160496 R,3F10412  1604,165,12C-D TSpt,4
3F10510  080377 R,3F10510  08,128,L WaSm Spt,4
3F10510  080379 R,3F10510  08,128,L WaSm Spt,4
3F10510  080387 R,3F10510  08,128,L WaSm Spt,4
3F10510  080388 R,3F10510  08,128,L WaSm Spt,4
1M1NE111 42,1M1NE,197,NE AK  Trl,1
1M1NE111 42,1M1,198,SE AK Net,2
1M1NE111 42,1M1,198,SE AK Net,3
1M1NE111 42,1M1,198,SE AK Net,6
1M1NE111 42,1M1,199,SE AK Sport,4
1M1NE111 55,1M1NE,197,NE AK  Trl,1
1M1NE111 55,1M1,198,SE AK Net,2
1M1NE111 55,1M1,198,SE AK Net,3
1M1NE111 55,1M1,198,SE AK Net,6
1M1NE111 55,1M1,199,SE AK Sport,4
3F10510  080390 R,3F10510  08,128,L WaSm Spt,4
3F10510  080391 R,3F10510  08,128,L WaSm Spt,4
3F10510  080394 R,3F10510  08,128,L WaSm Spt,4
3F10510  080395 R,3F10510  08,128,L WaSm Spt,4
3F10510  080398 R,3F10510  08,128,L WaSm Spt,4
